"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","NPPATH5","NEUROPATH","NACC Neuropathology Data Form","-4","g5. Acute/subacute gross hemorrhage","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPATH6","NEUROPATH","NACC Neuropathology Data Form","-4","g6. Acute/subacute microhemorrhage","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPATH7","NEUROPATH","NACC Neuropathology Data Form","-4","g7. Vascular malformation of any type","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPATH8","NEUROPATH","NACC Neuropathology Data Form","-4","g8. Aneurysm of any type","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPATH9","NEUROPATH","NACC Neuropathology Data Form","-4","g9. Vasculitis of any type","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPATH10","NEUROPATH","NACC Neuropathology Data Form","-4","g10. CADASIL","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPATH11","NEUROPATH","NACC Neuropathology Data Form","-4","g11. Mineralization of blood vessels","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPATHO","NEUROPATH","NACC Neuropathology Data Form","-4","g12. Other","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPATHOX","NEUROPATH","NACC Neuropathology Data Form","-4","Specify:","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPLBOD","NEUROPATH","NACC Neuropathology Data Form","-4","Is there evidence of Lewy body pathology? (Check One)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Brainstem predominant ; 2=2 Limbic (transitional) ; 3=3 Neocortical (diffuse) ; 4=4 Amygdala predominant ; 5=5 Olfactory bulb ; 8=8 Not assessed ; 9=9 Missing/unknown","13. LEWY BODY PATHOLOGY (as determined by alpha-synuclein IHC). This score is independent of the clinical presentation.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPNLOSS","NEUROPATH","NACC Neuropathology Data Form","-4","(Check One)","-4","-4","dropdown","","","-4","-4","-4","","0=0 None ; 1=1 Mild ; 2=2 Moderate ; 3=3 severe ; 8=8 Not assessed ; 9=9 Missing/unknown","14. NEURON LOSS IN THE SUBSTANTIA NIGRA","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPHIPSCL","NEUROPATH","NACC Neuropathology Data Form","-4","(Check One)","-4","-4","dropdown","","","-4","-4","-4","","0=0 None ; 1=1 Unilateral ; 2=2 Bilateral ; 3=3 Present but laterality not assessed ; 8=8 Not assessed ; 9=9 Missing/unknown","15. HIPPOCAMPAL SCLEROSIS (CA1 and/or subiculum)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPTDPA","NEUROPATH","NACC Neuropathology Data Form","-4","a. Spinal cord","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","16. DISTRIBUTION OF TDP-43 IMMUNOREACTIVE INCLUSIONS
Region (Check One Box Per Row)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPTDPB","NEUROPATH","NACC Neuropathology Data Form","-4","b. Amygdala","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPTDPC","NEUROPATH","NACC Neuropathology Data Form","-4","c. Hippocampus","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPTDPD","NEUROPATH","NACC Neuropathology Data Form","-4","d. Entorhinal/inferior temporal cortex","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPTDPE","NEUROPATH","NACC Neuropathology Data Form","-4","e. Neocortex","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPFTDTAU","NEUROPATH","NACC Neuropathology Data Form","-4","a. FTLD with tau pathology (FTLD-tau) or other tauopathy (Check One)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No (SKIP TO QUESTION 17c) ; 1=1 Yes (COMPLETE QUESTIONS 17b1-17b10) ; 8=8 Not assessed (SKIP TO QUESTION 17c) ; 9=9 Missing/unknown (SKIP TO QUESTION 17c)","17. FRONTOTEMPORAL LOBAR DEGENERATION AND OTHER TAUOPATHIES
Evaluation should follow published guidelines. For details of specific diagnoses and a classification diagram of FTLD subtypes, see the Coding Guidebook for the NACC Neuropathology Data Form.
","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPICK","NEUROPATH","NACC Neuropathology Data Form","-4","b1. FTLD-tau (PiD)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPFTDT2","NEUROPATH","NACC Neuropathology Data Form","-4","b2. Other 3R tauopathy (Includes MAPT mutation tauopathy)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPCORT","NEUROPATH","NACC Neuropathology Data Form","-4","b3. FTLD-tau (CBD)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPROG","NEUROPATH","NACC Neuropathology Data Form","-4","b4. FTLD-tau (PSP)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPFTDT5","NEUROPATH","NACC Neuropathology Data Form","-4","b5. Argyrophilic grains","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPFTDT6","NEUROPATH","NACC Neuropathology Data Form","-4","b6. Other 4R tauopathy (Includes sporadic multiple systems tauopathy, globular glial tauopathy, MAPT mutation tauopathy)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPFTDT7","NEUROPATH","NACC Neuropathology Data Form","-4","b7. Chronic traumatic encephalopathy","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPFTDT8","NEUROPATH","NACC Neuropathology Data Form","-4","b8. Amyotrophic lateral sclerosis (ALS)/Parkinsonism-dementia complex of Guam","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPFTDT9","NEUROPATH","NACC Neuropathology Data Form","-4","b9. Tangle dominant disease","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPFTDT10","NEUROPATH","NACC Neuropathology Data Form","-4","b10. Other 3R + 4F tauopathy (Includes unclassifiable, focal, glial only, MAPT mutation tauopathy, NOS)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPFTDTDP","NEUROPATH","NACC Neuropathology Data Form","-4","c. FTLD with TDP-43 pathology (FTLD-TDP)? (Check One)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPALSMND","NEUROPATH","NACC Neuropathology Data Form","-4","d. ALS/motor neuron disease (MND) present? (Check One) ","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes, with TDP-43 inclusions in motor neurons ; 2=2 Yes, with FUS inclusions in motor neurons ; 3=3 Yes, with SOD1 inclusions in motor neurons ; 4=4 Yes, with other inclusions ; 5=5 Yes, with no specific inclusions ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPOFTD","NEUROPATH","NACC Neuropathology Data Form","-4","e. Other FTLD? (Check One)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No (SKIP TO QUESTION 18a) ; 1=1 Yes (COMPLETE QUESTIONS 17f1 - 17f5) ; 8=8 Not assessed (SKIP TO QUESTION 18a) ; 9=9 Missing/unknown (SKIP TO QUESTION 18a)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPOFTD1","NEUROPATH","NACC Neuropathology Data Form","-4","f1. Atypical FTLD-U (aFTLD-U)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPOFTD2","NEUROPATH","NACC Neuropathology Data Form","-4","f2. NIFID (neuronal intermediate filament inclusions disease)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPOFTD3","NEUROPATH","NACC Neuropathology Data Form","-4","f3. BIBD (basophilic inclusion body disease)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPOFTD4","NEUROPATH","NACC Neuropathology Data Form","-4","f4. FTLD-UPS (ubiquitin-proteasome system [ubiquitin or p62 positive, tau/TDP-43/FUS negative inclusions])","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPOFTD5","NEUROPATH","NACC Neuropathology Data Form","-4","f5. FTLD-NOS (includes dementia lacking distinctive histology (DLDH) and FTLD with no inclusions (FTLD-NI) detected by tau, TDP-43, or ubiquitin/p62 IHC)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXA","NEUROPATH","NACC Neuropathology Data Form","-4","a. Pigment-spheroid degeneration/NBIA","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","18. OTHER PATHOLOGIC DIAGNOSES","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXB","NEUROPATH","NACC Neuropathology Data Form","-4","b. Multiple system atrophy","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXC","NEUROPATH","NACC Neuropathology Data Form","-4","c. Prion disease","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXD","NEUROPATH","NACC Neuropathology Data Form","-4","d. Trinucleotide disease (Huntington disease, SCA, other)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXE","NEUROPATH","NACC Neuropathology Data Form","-4","e. Malformation of cortical development","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXF","NEUROPATH","NACC Neuropathology Data Form","-4","f. Metabolic/storage disorder of any type","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXG","NEUROPATH","NACC Neuropathology Data Form","-4","g. WM disease, leukodystrophy","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXH","NEUROPATH","NACC Neuropathology Data Form","-4","h. WM disease, multiple sclerosis or other demyelinating disease","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXI","NEUROPATH","NACC Neuropathology Data Form","-4","i. Contusion/traumatic brain injury of any type, acute","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXJ","NEUROPATH","NACC Neuropathology Data Form","-4","j. Contusion/traumatic brain injury of any type, chronic","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXK","NEUROPATH","NACC Neuropathology Data Form","-4","k. Neoplasm, primary","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXL","NEUROPATH","NACC Neuropathology Data Form","-4","l. Neoplasm, metastatic","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXM","NEUROPATH","NACC Neuropathology Data Form","-4","m. Infectious process of any type (encephalitis, abscess, etc.)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXN","NEUROPATH","NACC Neuropathology Data Form","-4","n. Herniation, any site","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXO","NEUROPATH","NACC Neuropathology Data Form","-4","o. Trisomy 21/Down syndrome","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXP","NEUROPATH","NACC Neuropathology Data Form","-4","p. AD-related genes (dominantly inherited); do not include APOE or other polymorphisms or genetic risk factors.","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXQ","NEUROPATH","NACC Neuropathology Data Form","-4","q. FTLD-related genes (dominantly inherited); do not include polymorphisms or genetic risk factors.","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 8=8 Not assessed ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXR","NEUROPATH","NACC Neuropathology Data Form","-4","r. Other (Specify)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXRX","NEUROPATH","NACC Neuropathology Data Form","-4","Specify: ","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXS","NEUROPATH","NACC Neuropathology Data Form","-4","s. Other (Specify)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXSX","NEUROPATH","NACC Neuropathology Data Form","-4","Specify:","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXT","NEUROPATH","NACC Neuropathology Data Form","-4","t. Other (Specify)","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPPDXTX","NEUROPATH","NACC Neuropathology Data Form","-4","Specify:","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPBNKA","NEUROPATH","NACC Neuropathology Data Form","-4","a. Banked frozen brain or half brain","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 9=9 Missing/unknown","19. BANKED BIOSPECIMENS. Use this section to record information related to the storage and accessibility of brain, blood, plasma, serum, DNA and CSF.
Indicate which of the following specimens are available in the Neuropathology Core at your Center,
understanding that some of these biospecimens also may be banked in other Cores.
(Check One Box Per Row)
","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPBNKB","NEUROPATH","NACC Neuropathology Data Form","-4","b. Banked frozen wedge of cerebellum or other sample for future DNA prep","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPBNKC","NEUROPATH","NACC Neuropathology Data Form","-4","c. Formalin- or paraformaldehyde-fixed brain","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","NPBNKD","NEUROPATH","NACC Neuropathology Data Form","-4","d. Paraffin-embedded blocks of brain regions","-4","-4","dropdown","","","-4","-4","-4","","0=0 No ; 1=1 Yes ; 9=9 Missing/unknown","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
